amount,year,spending_type,spending_source,gl,crd,donor,sub_vote_name,sub_vote_code,programme_name,programme_code,page,vote_name,vote_code,source
0,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,181,LINDI REGION,76,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,181,LINDI REGION,76,development
0,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,181,LINDI REGION,76,development
204593000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,181,LINDI REGION,76,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,181,LINDI REGION,76,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,181,LINDI REGION,76,development
0,2013,estimates,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Agriculture Sector  Development Program,4486,181,LINDI REGION,76,development
1739350012,2011,actual,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Agriculture Sector  Development Program,4486,181,LINDI REGION,76,development
0,2011,actual,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Agriculture Sector  Development Program,4486,181,LINDI REGION,76,development
0,2012,approved,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Agriculture Sector  Development Program,4486,181,LINDI REGION,76,development
2297294000,2012,approved,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Agriculture Sector  Development Program,4486,181,LINDI REGION,76,development
914500000,2013,estimates,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Agriculture Sector  Development Program,4486,181,LINDI REGION,76,development
0,2013,estimates,local,Grant,D,Finland,LOCAL GOVERNMENT AUTHORITIES,8091,Participatory Forest Management,4628,181,LINDI REGION,76,development
123871824,2011,actual,forex,Grant,D,Finland,LOCAL GOVERNMENT AUTHORITIES,8091,Participatory Forest Management,4628,181,LINDI REGION,76,development
0,2011,actual,local,Grant,D,Finland,LOCAL GOVERNMENT AUTHORITIES,8091,Participatory Forest Management,4628,181,LINDI REGION,76,development
0,2012,approved,local,Grant,D,Finland,LOCAL GOVERNMENT AUTHORITIES,8091,Participatory Forest Management,4628,181,LINDI REGION,76,development
276806000,2012,approved,forex,Grant,D,Finland,LOCAL GOVERNMENT AUTHORITIES,8091,Participatory Forest Management,4628,181,LINDI REGION,76,development
276806000,2013,estimates,forex,Grant,D,Finland,LOCAL GOVERNMENT AUTHORITIES,8091,Participatory Forest Management,4628,181,LINDI REGION,76,development
0,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Primary Health Service Development Progr,5418,181,LINDI REGION,76,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Primary Health Service Development Progr,5418,181,LINDI REGION,76,development
0,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Primary Health Service Development Progr,5418,181,LINDI REGION,76,development
540185000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Primary Health Service Development Progr,5418,181,LINDI REGION,76,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Primary Health Service Development Progr,5418,181,LINDI REGION,76,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Primary Health Service Development Progr,5418,181,LINDI REGION,76,development
0,2013,estimates,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket Fund,5421,181,LINDI REGION,76,development
1811386000,2011,actual,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket Fund,5421,181,LINDI REGION,76,development
0,2011,actual,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket Fund,5421,181,LINDI REGION,76,development
0,2012,approved,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket Fund,5421,181,LINDI REGION,76,development
2370328000,2012,approved,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket Fund,5421,181,LINDI REGION,76,development
2304336000,2013,estimates,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket Fund,5421,181,LINDI REGION,76,development
0,2013,estimates,local,Loan,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,HIV/AIDS,5499,182,LINDI REGION,76,development
282465000,2011,actual,forex,Loan,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,HIV/AIDS,5499,182,LINDI REGION,76,development
0,2011,actual,local,Loan,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,HIV/AIDS,5499,182,LINDI REGION,76,development
0,2012,approved,local,Loan,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,HIV/AIDS,5499,182,LINDI REGION,76,development
422200000,2012,approved,forex,Loan,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,HIV/AIDS,5499,182,LINDI REGION,76,development
422200000,2013,estimates,forex,Loan,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,HIV/AIDS,5499,182,LINDI REGION,76,development
5860768000,2013,estimates,local,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Local Government Capital Development GraDistrict Councils,6277,182,LINDI REGION,76,development
2503506000,2011,actual,forex,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Local Government Capital Development GraDistrict Councils,6277,182,LINDI REGION,76,development
2701744750,2011,actual,local,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Local Government Capital Development GraDistrict Councils,6277,182,LINDI REGION,76,development
4782000000,2012,approved,local,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Local Government Capital Development GraDistrict Councils,6277,182,LINDI REGION,76,development
1244601000,2012,approved,forex,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Local Government Capital Development GraDistrict Councils,6277,182,LINDI REGION,76,development
1244601000,2013,estimates,forex,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Local Government Capital Development GraDistrict Councils,6277,182,LINDI REGION,76,development
2970000000,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,182,LINDI REGION,76,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,182,LINDI REGION,76,development
1399999999,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,182,LINDI REGION,76,development
400000000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,182,LINDI REGION,76,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,182,LINDI REGION,76,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,182,LINDI REGION,76,development
0,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Councils,6402,182,LINDI REGION,76,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Councils,6402,182,LINDI REGION,76,development
164756865,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Councils,6402,182,LINDI REGION,76,development
50000000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Councils,6402,182,LINDI REGION,76,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Councils,6402,182,LINDI REGION,76,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Councils,6402,182,LINDI REGION,76,development
0,2013,estimates,local,Loan,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Urban local Government Strenthening Prog,6405,182,LINDI REGION,76,development
0,2011,actual,forex,Loan,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Urban local Government Strenthening Prog,6405,182,LINDI REGION,76,development
0,2011,actual,local,Loan,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Urban local Government Strenthening Prog,6405,182,LINDI REGION,76,development
0,2012,approved,local,Loan,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Urban local Government Strenthening Prog,6405,182,LINDI REGION,76,development
0,2012,approved,forex,Loan,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Urban local Government Strenthening Prog,6405,182,LINDI REGION,76,development
177984000,2013,estimates,forex,Loan,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Urban local Government Strenthening Prog,6405,182,LINDI REGION,76,development
50000000,2013,estimates,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Self Help Scheme,6532,184,MARA REGION,77,development
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Self Help Scheme,6532,184,MARA REGION,77,development
45000000,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Self Help Scheme,6532,184,MARA REGION,77,development
45000000,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Self Help Scheme,6532,184,MARA REGION,77,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Self Help Scheme,6532,184,MARA REGION,77,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Self Help Scheme,6532,184,MARA REGION,77,development
0,2013,estimates,local,Grant,D,IDA,PLANNING AND COORDINATION,2001,HIV/AIDS,5495,184,MARA REGION,77,development
30000000,2011,actual,forex,Grant,D,IDA,PLANNING AND COORDINATION,2001,HIV/AIDS,5495,184,MARA REGION,77,development
0,2011,actual,local,Grant,D,IDA,PLANNING AND COORDINATION,2001,HIV/AIDS,5495,184,MARA REGION,77,development
0,2012,approved,local,Grant,D,IDA,PLANNING AND COORDINATION,2001,HIV/AIDS,5495,184,MARA REGION,77,development
30000000,2012,approved,forex,Grant,D,IDA,PLANNING AND COORDINATION,2001,HIV/AIDS,5495,184,MARA REGION,77,development
30000000,2013,estimates,forex,Grant,D,IDA,PLANNING AND COORDINATION,2001,HIV/AIDS,5495,184,MARA REGION,77,development
30000000,2013,estimates,local,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,184,MARA REGION,77,development
0,2011,actual,forex,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,184,MARA REGION,77,development
30000000,2011,actual,local,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,184,MARA REGION,77,development
30000000,2012,approved,local,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,184,MARA REGION,77,development
0,2012,approved,forex,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,184,MARA REGION,77,development
0,2013,estimates,forex,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,184,MARA REGION,77,development
4506000,2013,estimates,local,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,District Agriculture Devt Programme,4404,184,MARA REGION,77,development
40168947,2011,actual,forex,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,District Agriculture Devt Programme,4404,184,MARA REGION,77,development
4506000,2011,actual,local,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,District Agriculture Devt Programme,4404,184,MARA REGION,77,development
4506000,2012,approved,local,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,District Agriculture Devt Programme,4404,184,MARA REGION,77,development
0,2012,approved,forex,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,District Agriculture Devt Programme,4404,184,MARA REGION,77,development
0,2013,estimates,forex,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,District Agriculture Devt Programme,4404,184,MARA REGION,77,development
0,2013,estimates,local,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,Agricultural Sector Devt.Programme,4486,184,MARA REGION,77,development
0,2011,actual,forex,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,Agricultural Sector Devt.Programme,4486,184,MARA REGION,77,development
0,2011,actual,local,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,Agricultural Sector Devt.Programme,4486,184,MARA REGION,77,development
0,2012,approved,local,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,Agricultural Sector Devt.Programme,4486,184,MARA REGION,77,development
33793000,2012,approved,forex,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,Agricultural Sector Devt.Programme,4486,184,MARA REGION,77,development
33793000,2013,estimates,forex,Grant,D,Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,Agricultural Sector Devt.Programme,4486,184,MARA REGION,77,development
2000000,2013,estimates,local,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,184,MARA REGION,77,development
0,2011,actual,forex,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,184,MARA REGION,77,development
2000000,2011,actual,local,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,184,MARA REGION,77,development
2000000,2012,approved,local,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,184,MARA REGION,77,development
0,2012,approved,forex,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,184,MARA REGION,77,development
0,2013,estimates,forex,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,184,MARA REGION,77,development
0,2013,estimates,local,Grant,D,Finland,ECONOMIC AND PRODUCTIVE SECTOR,2002,Participatory Forest Management,4628,185,MARA REGION,77,development
0,2011,actual,forex,Grant,D,Finland,ECONOMIC AND PRODUCTIVE SECTOR,2002,Participatory Forest Management,4628,185,MARA REGION,77,development
0,2011,actual,local,Grant,D,Finland,ECONOMIC AND PRODUCTIVE SECTOR,2002,Participatory Forest Management,4628,185,MARA REGION,77,development
0,2012,approved,local,Grant,D,Finland,ECONOMIC AND PRODUCTIVE SECTOR,2002,Participatory Forest Management,4628,185,MARA REGION,77,development
24000000,2012,approved,forex,Grant,D,Finland,ECONOMIC AND PRODUCTIVE SECTOR,2002,Participatory Forest Management,4628,185,MARA REGION,77,development
24000000,2013,estimates,forex,Grant,D,Finland,ECONOMIC AND PRODUCTIVE SECTOR,2002,Participatory Forest Management,4628,185,MARA REGION,77,development
1240000000,2013,estimates,local,,,,INFRASTRUCTURE SECTOR,2003,Construction & Rehabilities of Buildings,6327,185,MARA REGION,77,development
0,2011,actual,forex,,,,INFRASTRUCTURE SECTOR,2003,Construction & Rehabilities of Buildings,6327,185,MARA REGION,77,development
496999999,2011,actual,local,,,,INFRASTRUCTURE SECTOR,2003,Construction & Rehabilities of Buildings,6327,185,MARA REGION,77,development
666251000,2012,approved,local,,,,INFRASTRUCTURE SECTOR,2003,Construction & Rehabilities of Buildings,6327,185,MARA REGION,77,development
0,2012,approved,forex,,,,INFRASTRUCTURE SECTOR,2003,Construction & Rehabilities of Buildings,6327,185,MARA REGION,77,development
0,2013,estimates,forex,,,,INFRASTRUCTURE SECTOR,2003,Construction & Rehabilities of Buildings,6327,185,MARA REGION,77,development
0,2013,estimates,local,,,,INFRASTRUCTURE SECTOR,2003,Construction of DC's House,6331,185,MARA REGION,77,development
0,2011,actual,forex,,,,INFRASTRUCTURE SECTOR,2003,Construction of DC's House,6331,185,MARA REGION,77,development
300000000,2011,actual,local,,,,INFRASTRUCTURE SECTOR,2003,Construction of DC's House,6331,185,MARA REGION,77,development
407493000,2012,approved,local,,,,INFRASTRUCTURE SECTOR,2003,Construction of DC's House,6331,185,MARA REGION,77,development
0,2012,approved,forex,,,,INFRASTRUCTURE SECTOR,2003,Construction of DC's House,6331,185,MARA REGION,77,development
0,2013,estimates,forex,,,,INFRASTRUCTURE SECTOR,2003,Construction of DC's House,6331,185,MARA REGION,77,development
80000000,2013,estimates,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Government Houses,6339,185,MARA REGION,77,development
0,2011,actual,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Government Houses,6339,185,MARA REGION,77,development
0,2011,actual,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Government Houses,6339,185,MARA REGION,77,development
0,2012,approved,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Government Houses,6339,185,MARA REGION,77,development
0,2012,approved,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Government Houses,6339,185,MARA REGION,77,development
0,2013,estimates,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Government Houses,6339,185,MARA REGION,77,development
0,2013,estimates,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Regional Block,6340,185,MARA REGION,77,development
0,2011,actual,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Regional Block,6340,185,MARA REGION,77,development
50000000,2011,actual,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Regional Block,6340,185,MARA REGION,77,development
120000000,2012,approved,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Regional Block,6340,185,MARA REGION,77,development
0,2012,approved,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Regional Block,6340,185,MARA REGION,77,development
0,2013,estimates,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of Regional Block,6340,185,MARA REGION,77,development
100000000,2013,estimates,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of DC's House,6341,185,MARA REGION,77,development
0,2011,actual,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of DC's House,6341,185,MARA REGION,77,development
0,2011,actual,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of DC's House,6341,185,MARA REGION,77,development
0,2012,approved,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of DC's House,6341,185,MARA REGION,77,development
0,2012,approved,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of DC's House,6341,185,MARA REGION,77,development
0,2013,estimates,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of DC's House,6341,185,MARA REGION,77,development
135000000,2013,estimates,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of RC's House,6348,185,MARA REGION,77,development
0,2011,actual,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of RC's House,6348,185,MARA REGION,77,development
50000000,2011,actual,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of RC's House,6348,185,MARA REGION,77,development
0,2012,approved,local,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of RC's House,6348,185,MARA REGION,77,development
0,2012,approved,forex,,,,INFRASTRUCTURE SECTOR,2003,Rehabilitation of RC's House,6348,185,MARA REGION,77,development
